X,Y,OBJECTID,project,Farm,Lat,Long,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe
5.68333300000006,6.25000000000006,2133,NSPFS,"About 100 metres before km post OGU 2 on the left hadn side, along Kwale-Ogwashi-Uku road",6.25,5.683333,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
6.73333300000007,6.45000000000005,2134,NSPFS,Ikm North of Nzam,6.45,6.733333,15-43 cm,2,5.1,0,0,0,0,0,0,0,0,0,0,0
5.90000000000003,6.46666700000003,2135,NSPFS,"Opposite Benin-Owena River Basin Authority Village, Development Project site, about 2km to Obadan village",6.466667,5.9,15-43 cm,2,5,0,0,0,0,0,0,0,0,0,0,0
8.43333300000006,6.56666700000005,2136,NSPFS,"4km from Yahe, alon gYahe-Ezekwe road",6.566667,8.433333,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
7.18333300000006,7.33333300000004,2137,NSPFS,Agebenegba in Alloma (3km South Alloma),7.333333,7.183333,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
3.91194400000006,7.52833300000003,2138,NSPFS,IITA,7.528333,3.911944,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
12.083333,8.36666700000006,2139,NSPFS,12km on Rafin Kada Wukari Road,8.366667,12.083333,15-43 cm,2,4.5,0,0,0,0,0,0,0,0,0,0,0
7.18083300000006,9.17583300000007,2140,NSPFS,"Gade village, suleja",9.175833,7.180833,15-43 cm,2,5.1,0,0,0,0,0,0,0,0,0,0,0
6.65000000000003,10.016667,2141,NSPFS,Kurmin Gurmana village,10.016667,6.65,15-43 cm,2,6,0,0,0,0,0,0,0,0,0,0,0
11.2,11.7500000000001,2142,NSPFS,"Gaka Village, Bauchi State",11.75,11.2,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
7.80000000000007,11.2,2143,NSPFS,Likoro,11.2,7.8,15-43 cm,2,5.300625,0,0,0,0,0,0,0,0,0,0,0
7.23333300000007,10.6166670000001,2144,NSPFS,Buruku,10.616667,7.233333,15-43 cm,2,5.321875,0,0,0,0,0,0,0,0,0,0,0
8.23333300000007,13.1833330000001,2145,NSPFS,Dansaka/Danyashe,13.183333,8.233333,15-43 cm,2,5.325,0,0,0,0,0,0,0,0,0,0,0
5.33333300000004,8.15000000000003,2146,NSPFS,Isapa,8.15,5.333333,15-43 cm,2,5.333203,0,0,0,0,0,0,0,0,0,0,0
6.00000000000006,8.11666700000006,2147,NSPFS,Aiyetoro Gbede,8.116667,6,15-43 cm,2,5.34375,0,0,0,0,0,0,0,0,0,0,0
12.466667,10.65,2148,NSPFS,Near Dalwa village along Maiduguri-Damboa Road,10.65,12.466667,15-43 cm,2,6.87,0,0,0,0,0,0,0,0,0,0,0
6.43333300000006,7.68333300000006,2149,NSPFS,Osara,7.683333,6.433333,15-43 cm,2,5.3625,0,0,0,0,0,0,0,0,0,0,0
5.70000000000005,5.91666700000007,2150,NSPFS,About 750 metres after km post BN 32 on the right handside along Sapele - Benin road,5.916667,5.7,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
8.10000000000002,6.33333300000004,2151,NSPFS,73km Abakaliki - Enugu road,6.333333,8.1,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
8.10000000000002,6.33333300000004,2152,NSPFS,6km Abakaliki-Ogoja road after Abakaliki,6.333333,8.1,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
2.73333300000007,6.51666700000004,2153,NSPFS,"At Idosemo junction, Ojofin-Idi-Iroko road",6.516667,2.733333,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
6.33333300000004,6.70000000000005,2154,NSPFS,"About 350 metres before the new Uromi junction on the right hand side, along Asaba-Benin road",6.7,6.333333,15-43 cm,2,5.1,0,0,0,0,0,0,0,0,0,0,0
8.03333300000003,6.95000000000005,2155,NSPFS,2km east of Utonkon,6.95,8.033333,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
7.01666700000004,7.70000000000005,2156,NSPFS,"Dekina, 3km offf the town, eastwards",7.7,7.016667,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
8.53333300000003,7.73333300000007,2157,NSPFS,Km 145 on Enugu - Makurdi road,7.733333,8.533333,15-43 cm,2,5,0,0,0,0,0,0,0,0,0,0,0
5.83333300000004,7.91666700000007,2158,NSPFS,Kabba,7.916667,5.833333,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
4.33333300000004,8.26666700000004,2159,NSPFS,Gambari or Ogbomosho - Ilorin road,8.266667,4.333333,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
7.33777800000007,9.12555600000007,2160,NSPFS,Karsana village,9.125556,7.337778,15-43 cm,2,4.5,0,0,0,0,0,0,0,0,0,0,0
7.18333300000006,9.41666700000007,2161,NSPFS,Kabo villa,9.416667,7.183333,15-43 cm,2,4.9,0,0,0,0,0,0,0,0,0,0,0
7.68333300000006,9.48333300000007,2162,NSPFS,Kargako,9.483333,7.683333,15-43 cm,2,5,0,0,0,0,0,0,0,0,0,0,0
7.96666700000003,9.55000000000007,2163,NSPFS,Pange,9.55,7.966667,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
4.11666700000006,10.533333,2164,NSPFS,"Kano Village, Suleja",10.533333,4.116667,15-43 cm,2,4.9,0,0,0,0,0,0,0,0,0,0,0
8.11666700000006,6.66666700000007,2165,NSPFS,Akaeze,6.666667,8.116667,15-43 cm,2,5.43125,0,0,0,0,0,0,0,0,0,0,0
8.43333300000006,5.93333300000006,2166,NSPFS,Ochon,5.933333,8.433333,15-43 cm,2,5.4375,0,0,0,0,0,0,0,0,0,0,0
8.66666700000007,11.533333,2167,NSPFS,Kalgo,11.533333,8.666667,15-43 cm,2,5.49375,0,0,0,0,0,0,0,0,0,0,0
8.56666700000005,5.26666700000004,2168,NSPFS,30km North of Calabar road,5.266667,8.566667,15-43 cm,2,5,0,0,0,0,0,0,0,0,0,0,0
8.05000000000007,6.03333300000003,2169,NSPFS,"Igbere, about 100m from the Igbere junction on Umuahia - Abiriba road",6.033333,8.05,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
7.08333300000004,6.21666700000003,2170,NSPFS,7km east of Awka,6.216667,7.083333,15-43 cm,2,5.7,0,0,0,0,0,0,0,0,0,0,0
5.90000000000003,6.40000000000003,2171,NSPFS,"About 270 metres before the first house in Ogaga Village, right hand side along Ugbonoda-Obadan road",6.4,5.9,15-43 cm,2,4.7,0,0,0,0,0,0,0,0,0,0,0
3.01666700000004,6.88333300000005,2172,NSPFS,300m to the 18km sign post on Ilaro-Papalanto road,6.883333,3.016667,15-43 cm,2,4.6,0,0,0,0,0,0,0,0,0,0,0
3.20000000000005,6.88333300000005,2173,NSPFS,300m to the 18km signpost on Ilaro-Papalanto road,6.883333,3.2,15-43 cm,2,4.6,0,0,0,0,0,0,0,0,0,0,0
6.73333300000007,7.10000000000002,2174,NSPFS,About 1 km south of Idah,7.1,6.733333,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
7.63333300000005,7.36666700000006,2175,NSPFS,"Ankpa, 23km on Ankpa - Ayangba road",7.366667,7.633333,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
5.03333300000003,9.20000000000005,2176,NSPFS,Rabba,9.2,5.033333,15-43 cm,2,5.7,0,0,0,0,0,0,0,0,0,0,0
9.40000000000003,9.38333300000005,2177,NSPFS,Tambes village,9.383333,9.4,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
6.55000000000007,9.61666700000006,2178,NSPFS,Minna,9.616667,6.55,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
8.81666700000005,9.78333300000003,2179,NSPFS,Sabon gida,9.783333,8.816667,15-43 cm,2,6.4,0,0,0,0,0,0,0,0,0,0,0
10.4333330000001,10.45,2180,NSPFS,Wanka,10.45,10.433333,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
4.96666700000003,11.0000000000001,2181,NSPFS,Yauri,11,4.966667,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
9.45000000000005,9.33333300000004,2182,NSPFS,Mile 8,9.333333,9.45,15-43 cm,2,5.52375,0,0,0,0,0,0,0,0,0,0,0
12.1833330000001,11.3666670000001,2183,NSPFS,3km South of Mafi Gorigi village along Ngamdu-Damboa Road,11.366667,12.183333,15-43 cm,2,6.04,0,0,0,0,0,0,0,0,0,0,0
7.71666700000003,4.73333300000007,2184,NSPFS,Ikot Ntot,4.733333,7.716667,15-43 cm,2,4.9,0,0,0,0,0,0,0,0,0,0,0
7.55000000000007,6.31666700000005,2185,NSPFS,Agbani village,6.316667,7.55,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
8.43333300000006,6.56666700000005,2186,NSPFS,Yahe,6.566667,8.433333,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
8.08333300000004,7.11666700000006,2187,NSPFS,"Otobi, 13km to Oturkpo along Utokon - Uturkpo road",7.116667,8.083333,15-43 cm,2,5.1,0,0,0,0,0,0,0,0,0,0,0
9.75000000000006,8.18333300000006,2188,NSPFS,Rice farm in Ibi L.G.A.,8.183333,9.75,15-43 cm,2,6.3,0,0,0,0,0,0,0,0,0,0,0
10.766667,8.63333300000005,2189,NSPFS,Mutum Biu-garuba Chede Road,8.633333,10.766667,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
9.53333300000003,8.88333300000005,2190,NSPFS,21km Fanyan - Shendam Rd,8.883333,9.533333,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
9.00000000000006,9.30000000000007,2191,NSPFS,Bokko rd,9.3,9,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
8.45000000000005,9.73333300000007,2192,NSPFS,Karmi Dawaki,9.733333,8.45,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
8.11666700000006,9.91666700000007,2193,NSPFS,Unguwar Pa,9.916667,8.116667,15-43 cm,2,6,0,0,0,0,0,0,0,0,0,0,0
9.93333300000006,9.95000000000005,2194,NSPFS,Near Mun Village,9.95,9.933333,15-43 cm,2,7.2,0,0,0,0,0,0,0,0,0,0,0
7.88333300000005,10.083333,2195,NSPFS,Agunu village,10.083333,7.883333,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
8.77138900000006,11.761667,2196,NSPFS,Chalawa,11.761667,8.771389,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
4.66666700000007,12.9333330000001,2197,NSPFS,Dabai village,12.933333,4.666667,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
8.20000000000005,9.38333300000005,2198,NSPFS,Jagindi,9.383333,8.2,15-43 cm,2,5.620625,0,0,0,0,0,0,0,0,0,0,0
4.38333300000005,8.61666700000006,2199,NSPFS,Alapa,8.616667,4.383333,15-43 cm,2,5.63125,0,0,0,0,0,0,0,0,0,0,0
6.81666700000005,12.1333330000001,2200,NSPFS,Kwatar/Kwashi,12.133333,6.816667,15-43 cm,2,5.63125,0,0,0,0,0,0,0,0,0,0,0
7.19277800000003,8.38666700000005,2201,NSPFS,Karmo/Kuru,8.386667,7.192778,15-43 cm,2,5.665,0,0,0,0,0,0,0,0,0,0,0
6.03333300000003,10.1333330000001,2202,NSPFS,Lioji,10.133333,6.033333,15-43 cm,2,5.68125,0,0,0,0,0,0,0,0,0,0,0
6.53333300000003,9.66666700000007,2203,NSPFS,Gidan-Mangoro,9.666667,6.533333,15-43 cm,2,5.6875,0,0,0,0,0,0,0,0,0,0,0
4.80000000000007,6.50000000000006,2204,NSPFS,At km 10 Igbokoda-Okitipupa road,6.5,4.8,15-43 cm,2,5.75,0,0,0,0,0,0,0,0,0,0,0
7.66666700000007,7.08333300000004,2205,NSPFS,"Otukpa, 109km to Enugu on Enugu - Oturkkpo road",7.083333,7.666667,15-43 cm,2,4.3,0,0,0,0,0,0,0,0,0,0,0
8.15000000000003,7.21666700000003,2206,NSPFS,"Oturkpo, 96km along Oturkpo - Makurdi road",7.216667,8.15,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
8.48333300000007,7.30000000000007,2207,NSPFS,"Aliade, 17km on Aliade - Yandev road",7.3,8.483333,15-43 cm,2,4.9,0,0,0,0,0,0,0,0,0,0,0
3.25000000000006,7.98333300000007,2208,NSPFS,Iganna North West Iseyi,7.983333,3.25,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
4.13333300000005,8.75000000000006,2209,NSPFS,2 kilometres outside Igbeti on Ilorin road opposite UMCA play ground,8.75,4.133333,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
8.61666700000006,9.11666700000006,2210,NSPFS,Arun - Kado ( 42m Apawanga),9.116667,8.616667,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
5.66666700000007,9.21666700000003,2211,NSPFS,Panti,9.216667,5.666667,15-43 cm,2,5.7,0,0,0,0,0,0,0,0,0,0,0
6.18333300000006,9.41666700000007,2212,NSPFS,Kutigi,9.416667,6.183333,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
7.95000000000005,9.86666700000006,2213,NSPFS,Km290 Kaduna -Kachia - Jos,9.866667,7.95,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
7.90000000000003,10.1,2214,NSPFS,Idon,10.1,7.9,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
8.45000000000005,11.65,2215,NSPFS,"IAR Experimental Stations, Kadawa, down slope",11.65,8.45,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
11.1333330000001,11.7333330000001,2216,NSPFS,"3km North of Gamau town, and 50 metres inside the farm, on the right handside of Ningi Road, Near Angwa Alewa.",11.733333,11.133333,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
5.86666700000006,12.716667,2217,NSPFS,Bakura,12.716667,5.866667,15-43 cm,2,5.76875,0,0,0,0,0,0,0,0,0,0,0
8.16666700000007,7.25000000000006,2218,NSPFS,Oturkpo otobi,7.25,8.166667,15-43 cm,2,5.77,0,0,0,0,0,0,0,0,0,0,0
8.38333300000005,8.91666700000007,2219,NSPFS,Aricha,8.916667,8.383333,15-43 cm,2,5.78,0,0,0,0,0,0,0,0,0,0,0
9.88333300000005,7.71666700000003,2220,NSPFS,"27Km from Rafin Kada, along Rafin Kada-Donga Road",7.716667,9.883333,15-43 cm,2,6.07,0,0,0,0,0,0,0,0,0,0,0
7.88333300000005,5.43333300000006,2221,NSPFS,Uburu,5.433333,7.883333,15-43 cm,2,5.1,0,0,0,0,0,0,0,0,0,0,0
7.75000000000006,5.60000000000002,2222,NSPFS,"Ozu Abam; between the Igwu bridge and the town",5.6,7.75,15-43 cm,2,6,0,0,0,0,0,0,0,0,0,0,0
7.68333300000006,5.90000000000003,2223,NSPFS,"Obiagbo, 3km from Imo River on the Imo River/Port Harcourt road",5.9,7.683333,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
3.28333300000003,7.43333300000006,2224,NSPFS,About 500m from Fowobi filling station at Igbo-Ora on Iseyin road,7.433333,3.283333,15-43 cm,2,6.2,0,0,0,0,0,0,0,0,0,0,0
7.01666700000004,7.70000000000005,2225,NSPFS,Dekina,7.7,7.016667,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
4.55000000000007,8.50000000000006,2226,NSPFS,Ilorin,8.5,4.55,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
8.38333300000005,8.91666700000007,2227,NSPFS,Akwanga,8.916667,8.383333,15-43 cm,2,6.2,0,0,0,0,0,0,0,0,0,0,0
8.90000000000003,9.53333300000003,2228,NSPFS,10km Barkin Ladi Jos Rd,9.533333,8.9,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
8.51666700000004,9.66666700000007,2229,NSPFS,Manchok II,9.666667,8.516667,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
6.98333300000007,9.88333300000005,2230,NSPFS,"Kuchi, Gwada",9.883333,6.983333,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
9.03333300000003,10.583333,2231,NSPFS,Near Tulu village on Toro-Ningi Road,10.583333,9.033333,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
7.47277800000006,10.6325000000001,2232,NSPFS,Rigachikun,10.6325,7.472778,15-43 cm,2,6,0,0,0,0,0,0,0,0,0,0,0
12.033333,11.2,2233,NSPFS,Near Buni Gari Village along Damaturu-Biu Road,11.2,12.033333,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
13.35,11.2333330000001,2234,NSPFS,3km from Mutube village on the Road to Bitta.,11.233333,13.35,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
10.466667,11.3000000000001,2235,NSPFS,"About 40km from the Road, right hand side on Misau-Kano Road, approximately 128Km from Misau.",11.3,10.466667,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
11.716667,11.533333,2236,NSPFS,At Daya LGA Grazing Forest Reseerve on Potiskum-Gombe Road,11.533333,11.716667,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
13.6,12.6833330000001,2237,NSPFS,"Dikwa-Mongonu Road, 27Km. To Mongonu",12.683333,13.6,15-43 cm,2,6.2,0,0,0,0,0,0,0,0,0,0,0
9.28333300000003,7.16666700000007,2238,NSPFS,Katsina Ala,7.166667,9.283333,15-43 cm,2,5.8075,0,0,0,0,0,0,0,0,0,0,0
8.76666700000004,9.60000000000002,2239,NSPFS,Kuru,9.6,8.766667,15-43 cm,2,5.8075,0,0,0,0,0,0,0,0,0,0,0
5.61667000000006,8.76667000000003,2240,NSPFS,Lade,8.76667,5.61667,15-43 cm,2,5.825,0,0,0,0,0,0,0,0,0,0,0
3.35000000000002,7.15000000000003,2241,NSPFS,Exactly opposite km 21 Abeokuta-Lagos road,7.15,3.35,15-43 cm,2,4.6,0,0,0,0,0,0,0,0,0,0,0
4.25000000000006,13.1333330000001,2242,NSPFS,Argungun,13.133333,4.25,15-43 cm,2,5.85,0,0,0,0,0,0,0,0,0,0,0
13.6333330000001,10.8833330000001,2243,NSPFS,Northern outskirts of Madagali town,10.883333,13.633333,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
8.59805600000004,11.8347220000001,2244,NSPFS,Tasa,11.834722,8.598056,15-43 cm,2,5.8875,0,0,0,0,0,0,0,0,0,0,0
7.61666700000006,4.78333300000003,2245,NSPFS,Nung Ikot,4.783333,7.616667,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
8.81666700000005,5.66666700000007,2246,NSPFS,Ekang Police Station,5.666667,8.816667,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
8.15000000000003,7.21666700000003,2247,NSPFS,"Ugbokolo, 1km from Oturkpo/Ugbokolo road",7.216667,8.15,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
8.25000000000006,7.25000000000006,2248,NSPFS,17km North of Taraku,7.25,8.25,15-43 cm,2,5.1,0,0,0,0,0,0,0,0,0,0,0
9.88333300000005,7.26666700000004,2249,NSPFS,"Dogon Gawa, 15km to Takum",7.266667,9.883333,15-43 cm,2,6.3,0,0,0,0,0,0,0,0,0,0,0
8.00000000000006,7.65000000000003,2250,NSPFS,"Odugbo, 1km off the village",7.65,8,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
7.86666700000006,7.66666700000007,2251,NSPFS,Bopo,7.666667,7.866667,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
3.60000000000002,7.96666700000003,2252,NSPFS,Ilaro/Oyo junction on Iseyin road,7.966667,3.6,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
3.93333300000006,8.03333300000003,2253,NSPFS,Koso Iseyin on Awaye/Iseyin road,8.033333,3.933333,15-43 cm,2,5.4,0,0,0,0,0,0,0,0,0,0,0
4.18333300000006,8.28333300000003,2254,NSPFS,One kilometre to Oloti in Ogbomosho area,8.283333,4.183333,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
8.90000000000003,9.53333300000003,2255,NSPFS,6km Barkin - Ladi Jos Rd,9.533333,8.9,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
8.38333300000005,9.60000000000002,2256,NSPFS,Kagoro - Kafanchan Junction,9.6,8.383333,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
13.9166670000001,12.033333,2257,NSPFS,"Dikwa-Mongonu Road, about 6km from Dikwa Junction",12.033333,13.916667,15-43 cm,2,6.4,0,0,0,0,0,0,0,0,0,0,0
12.783333,12.5000000000001,2258,NSPFS,"Gub a village, along Gashua-Damaturu Road",12.5,12.783333,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
9.88333300000005,7.71666700000003,2259,NSPFS,"35Km from Rafin Kada, along donga-Rafin Kada Road",7.716667,9.883333,15-43 cm,2,5.82,0,0,0,0,0,0,0,0,0,0,0
8.53333300000003,7.73333300000007,2260,NSPFS,Mu,7.733333,8.533333,15-43 cm,2,5.936875,0,0,0,0,0,0,0,0,0,0,0
4.80000000000007,6.50000000000006,2261,NSPFS,Okitipupa,6.5,4.8,15-43 cm,2,5.9875,0,0,0,0,0,0,0,0,0,0,0
6.61666700000006,8.80000000000007,2262,NSPFS,Nasarawa,8.8,6.616667,15-43 cm,2,5.99375,0,0,0,0,0,0,0,0,0,0,0
5.60000000000002,6.31666700000005,2263,NSPFS,"Directly opposite km post AS 112 on Benin - Asaba road, about 30 metres into the farm on the left hand side.",6.316667,5.6,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
7.76666700000004,6.48333300000007,2264,NSPFS,Ezamuhali near Nkalagu Cement Factory,6.483333,7.766667,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
9.98333300000007,7.26666700000004,2265,NSPFS,15km on Takum Bete road,7.266667,9.983333,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
9.98333300000007,7.26666700000004,2266,NSPFS,15Km on Takum-Bele Road,7.266667,9.983333,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
10.0000000000001,7.36666700000006,2267,NSPFS,"Naka, 54km along Taraku - Naka road",7.366667,10,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
4.73333300000007,7.61666700000006,2268,NSPFS,"Odo-Iju, about 3km on Ilesha-Akure road",7.616667,4.733333,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
4.16666700000007,8.25000000000006,2269,NSPFS,Opposite proposed site for Ikoyi mosque,8.25,4.166667,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
4.13333300000005,8.75000000000006,2270,NSPFS,52km sign post to Igbeti on Ogbomosho/Igbeti road,8.75,4.133333,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
11.7500000000001,8.98333300000007,2271,NSPFS,Km.6 along Zinna-Jalingo highway,8.983333,11.75,15-43 cm,2,6,0,0,0,0,0,0,0,0,0,0,0
6.58333300000004,9.28333300000003,2272,NSPFS,Tunga,9.283333,6.583333,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
9.00000000000006,9.30000000000007,2273,NSPFS,7km Maraaba Bokkos rd,9.3,9,15-43 cm,2,5.2,0,0,0,0,0,0,0,0,0,0,0
5.70000000000005,9.36666700000006,2274,NSPFS,Gindi,9.366667,5.7,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
8.38333300000005,9.60000000000002,2275,NSPFS,Kagoro,9.6,8.383333,15-43 cm,2,6.5,0,0,0,0,0,0,0,0,0,0,0
12.0500000000001,10.216667,2276,NSPFS,About 2km from Shani on Shani Numan Road,10.216667,12.05,15-43 cm,2,6.3,0,0,0,0,0,0,0,0,0,0,0
11.1666670000001,10.283333,2277,NSPFS,"100 metres on the righthand side of Km.14, from Gombe round-about along Gombe-Biu Road.",10.283333,11.166667,15-43 cm,2,8.3,0,0,0,0,0,0,0,0,0,0,0
9.58333300000004,10.3666670000001,2278,NSPFS,About 20 meters on the right hand sidze of Geji Road Junction at Km.99 along Jos-Bauchi Road,10.366667,9.583333,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
12.1166670000001,10.45,2279,NSPFS,North of Azare Village along Biu-Mubi Road,10.45,12.116667,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
7.45000000000005,10.6,2280,NSPFS,Kaduna,10.6,7.45,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
7.93333300000006,11.333333,2281,NSPFS,Gimi,11.333333,7.933333,15-43 cm,2,4.7,0,0,0,0,0,0,0,0,0,0,0
8.40000000000003,11.6333330000001,2282,NSPFS,Tiro Mawa 52Km to Kano,11.633333,8.4,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
8.45000000000005,11.65,2283,NSPFS,"IAR Experimental Stations, Kadawa",11.65,8.45,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
7.08333300000004,11.783333,2284,NSPFS,Yankara Gusau,11.783333,7.083333,15-43 cm,2,6.5,0,0,0,0,0,0,0,0,0,0,0
9.71666700000003,12.6,2285,NSPFS,Madana village on Gumel-Hadejia Road,12.6,9.716667,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
3.48333300000007,7.26666700000004,2286,NSPFS,Ajegunle,7.266667,3.483333,15-43 cm,2,6.08125,0,0,0,0,0,0,0,0,0,0,0
7.81666700000005,6.03333300000003,2287,NSPFS,Okposi,6.033333,7.816667,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
6.11666700000006,6.05000000000007,2288,NSPFS,About 500 metres from a tributary to River Ogba at Obayanto,6.05,6.116667,15-43 cm,2,5.8,0,0,0,0,0,0,0,0,0,0,0
7.21666700000003,7.13333300000005,2289,NSPFS,Angba in Alloma,7.133333,7.216667,15-43 cm,2,5.7,0,0,0,0,0,0,0,0,0,0,0
9.28333300000003,7.16666700000007,2290,NSPFS,"Katsina-Ala, behind Government College, on Katsina-Ala - Zaki-Biam road",7.166667,9.283333,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
8.48333300000007,7.30000000000007,2291,NSPFS,"Aliade, 28km off aliade on Aliade-Gboko road",7.3,8.483333,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
11.2333330000001,7.80000000000007,2292,NSPFS,Gayam - Jantari Road,7.8,11.233333,15-43 cm,2,5.9,0,0,0,0,0,0,0,0,0,0,0
10.95,8.76666700000004,2293,NSPFS,Garin Mallum-Namnai Road,8.766667,10.95,15-43 cm,2,6.1,0,0,0,0,0,0,0,0,0,0,0
11.8000000000001,8.78333300000003,2294,NSPFS,Km 19 Numan-Dong Road,8.783333,11.8,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
10.9,8.81666700000005,2295,NSPFS,Garim Malum - Fanmanga,8.816667,10.9,15-43 cm,2,5.7,0,0,0,0,0,0,0,0,0,0,0
11.3000000000001,8.85000000000002,2296,NSPFS,Garin Mallum-Faramanga,8.85,11.3,15-43 cm,2,5.6,0,0,0,0,0,0,0,0,0,0,0
12.1,9.20000000000005,2297,NSPFS,Outskirts of Mararaba village along Uba-Mubi Road,9.2,12.1,15-43 cm,2,5.3,0,0,0,0,0,0,0,0,0,0,0
5.35000000000002,9.26666700000004,2298,NSPFS,Kudu,9.266667,5.35,15-43 cm,2,5.5,0,0,0,0,0,0,0,0,0,0,0
